客户ID,产品名称,订单日期
18288,公路自行车,2013/12/8
18288,公路自行车,2015/8/9
18288,头盔,2015/8/9
18288,车胎和内胎,2015/8/9
18288,车胎和内胎,2015/8/9
18289,帽子,2016/4/17
18289,挡泥板,2016/7/18
18289,背心,2016/7/18
18290,帽子,2015/8/12
18290,挡泥板,2016/4/28
18290,骑行服,2016/4/28
18291,帽子,2015/12/22
18291,挡泥板,2016/4/15
18292,挡泥板,2016/2/3
18292,水壶和水壶架,2016/2/3
18292,水壶和水壶架,2016/2/3
18292,车胎和内胎,2016/4/4
18293,头盔,2015/8/4
18293,挡泥板,2015/8/4
18293,水壶和水壶架,2015/8/4
18293,水壶和水壶架,2015/8/4
18293,车胎和内胎,2015/8/1
18294,挡泥板,2015/11/13
18294,车胎和内胎,2016/5/20
18294,骑行服,2015/11/13
18295,挂架,2015/10/23
18295,挡泥板,2015/10/23
18295,车胎和内胎,2015/11/13
18296,公路自行车,2013/12/11
18296,公路自行车,2015/8/20
18296,头盔,2015/8/20
18296,手套,2015/8/20
18296,车胎和内胎,2015/8/20
18296,车胎和内胎,2015/8/20
18297,公路自行车,2013/12/26
18297,公路自行车,2015/8/30
18297,头盔,2015/8/30
18297,帽子,2015/8/30
18297,骑行服,2015/8/30
18298,挡泥板,2016/1/20
18298,车胎和内胎,2016/2/28
18299,挡泥板,2016/2/2
18299,清洁剂,2016/2/2
18299,车胎和内胎,2016/1/26
18300,车胎和内胎,2015/10/17
18300,车胎和内胎,2015/10/17
18300,车胎和内胎,2016/2/15
18301,公路自行车,2015/8/1
18301,公路自行车,2013/12/9
18301,头盔,2015/8/1
18302,公路自行车,2013/12/26
18302,公路自行车,2015/8/9
18302,清洁剂,2015/8/9
18303,公路自行车,2013/12/18
18303,公路自行车,2015/8/23
18303,水壶和水壶架,2015/8/23
18304,挡泥板,2016/7/4
18304,车胎和内胎,2015/10/23
18304,车胎和内胎,2016/7/4
18305,头盔,2016/4/11
18305,车胎和内胎,2016/1/10
18305,车胎和内胎,2016/4/11
18305,车胎和内胎,2016/1/10
18305,车胎和内胎,2016/4/11
18305,骑行服,2016/4/11
18306,挡泥板,2016/1/24
18306,背心,2016/1/24
18306,车胎和内胎,2015/12/17
18307,公路自行车,2013/12/13
18307,公路自行车,2015/8/11
18308,公路自行车,2013/12/11
18308,公路自行车,2015/8/7
18308,水壶和水壶架,2015/8/7
18308,水壶和水壶架,2015/8/7
18308,车胎和内胎,2015/8/7
18309,公路自行车,2013/12/3
18309,公路自行车,2015/8/2
18309,水壶和水壶架,2015/8/2
18309,水壶和水壶架,2015/8/2
18309,水袋背包,2015/8/2
18310,车胎和内胎,2015/12/14
18311,帽子,2016/6/17
18311,水壶和水壶架,2016/6/17
18312,水壶和水壶架,2015/10/4
18312,清洁剂,2015/10/4
18312,车胎和内胎,2015/10/4
18313,车胎和内胎,2016/6/2
18313,车胎和内胎,2016/6/2
18314,头盔,2015/9/22
18314,挡泥板,2015/9/22
18314,车胎和内胎,2016/1/4
18314,车胎和内胎,2015/12/10
18314,车胎和内胎,2016/1/4
18314,车胎和内胎,2015/12/10
18315,车胎和内胎,2015/12/29
18315,车胎和内胎,2015/12/29
18316,车胎和内胎,2016/4/27
18316,车胎和内胎,2016/4/27
18317,挡泥板,2016/5/24
18317,袜子,2016/7/11
18317,车胎和内胎,2016/7/22
18317,车胎和内胎,2016/7/11
18317,车胎和内胎,2016/7/22
18318,公路自行车,2016/4/3
18318,头盔,2016/4/3
18318,手套,2016/4/3
18319,头盔,2015/10/26
18319,车胎和内胎,2015/10/26
18319,车胎和内胎,2015/10/26
18320,手套,2016/3/13
18320,挡泥板,2016/5/28
18320,水袋背包,2016/3/13
18320,袜子,2016/5/28
18320,车胎和内胎,2016/3/13
18320,车胎和内胎,2016/7/2
18320,车胎和内胎,2016/3/13
18320,车胎和内胎,2016/7/2
18320,车胎和内胎,2016/7/2
18320,骑行服,2016/3/13
18321,清洁剂,2015/9/28
18321,车胎和内胎,2015/9/28
18322,帽子,2016/6/22
18322,手套,2015/10/7
18322,挡泥板,2015/10/7
18322,挡泥板,2015/10/27
18322,水壶和水壶架,2015/10/7
18322,水壶和水壶架,2015/10/7
18322,车胎和内胎,2016/6/22
18322,车胎和内胎,2015/10/7
18322,车胎和内胎,2015/10/7
18323,头盔,2016/1/20
18323,水壶和水壶架,2016/1/20
18324,公路自行车,2016/6/20
18324,头盔,2016/6/20
18325,头盔,2015/11/21
18325,车胎和内胎,2015/9/2
18325,车胎和内胎,2015/11/21
18325,车胎和内胎,2015/9/2
18325,车胎和内胎,2015/11/21
18325,车胎和内胎,2015/9/2
18326,帽子,2016/3/28
18326,车胎和内胎,2016/7/12
18326,车胎和内胎,2016/7/12
18326,骑行服,2016/3/28
18327,水壶和水壶架,2015/9/29
18327,袜子,2015/9/29
18328,水壶和水壶架,2016/4/11
18328,车胎和内胎,2016/4/11
18329,挡泥板,2016/4/26
18329,背心,2016/4/26
18329,车胎和内胎,2015/8/3
18329,车胎和内胎,2016/3/15
18329,车胎和内胎,2015/8/3
18329,车胎和内胎,2016/3/15
18329,车胎和内胎,2016/3/15
18330,车胎和内胎,2015/9/15
18330,车胎和内胎,2015/9/15
18330,骑行服,2016/7/8
18331,公路自行车,2016/5/21
18331,公路自行车,2013/12/30
18331,骑行服,2016/5/21
18332,公路自行车,2016/5/25
18332,公路自行车,2013/12/29
18332,骑行服,2016/5/25
18333,车胎和内胎,2016/6/26
18333,车胎和内胎,2016/6/26
18333,车胎和内胎,2016/6/26
18334,公路自行车,2013/12/7
18334,公路自行车,2016/5/1
18335,公路自行车,2013/12/6
18335,公路自行车,2016/5/23
18335,水壶和水壶架,2016/5/23
18335,水壶和水壶架,2016/5/23
18336,公路自行车,2016/6/21
18336,公路自行车,2013/12/16
18336,头盔,2016/6/21
18336,手套,2016/6/21
18336,水壶和水壶架,2016/6/21
18336,水壶和水壶架,2016/6/21
18336,骑行服,2016/6/21
18337,公路自行车,2013/12/4
18337,公路自行车,2016/6/5
18338,公路自行车,2013/12/5
18338,公路自行车,2016/6/14
18338,头盔,2016/6/14
18338,水壶和水壶架,2016/6/14
18338,水壶和水壶架,2016/6/14
18338,骑行服,2016/6/14
18339,帽子,2016/4/15
18339,水壶和水壶架,2016/4/15
18340,头盔,2016/5/11
18340,水壶和水壶架,2016/5/11
18341,水壶和水壶架,2016/7/15
18341,水袋背包,2016/7/15
18341,清洁剂,2016/7/15
18342,头盔,2015/11/27
18342,水壶和水壶架,2015/11/27
18343,头盔,2016/2/17
18343,水壶和水壶架,2016/2/17
18344,公路自行车,2016/4/21
18344,帽子,2016/4/21
18344,骑行服,2016/4/21
18345,挡泥板,2016/5/3
18345,背心,2016/5/3
18345,车胎和内胎,2016/4/29
18346,帽子,2015/8/24
18346,水壶和水壶架,2015/8/24
18347,头盔,2016/1/19
18347,水壶和水壶架,2016/1/19
18348,手套,2015/8/29
18348,水壶和水壶架,2015/8/29
18349,头盔,2015/9/26
18349,水壶和水壶架,2015/9/26
18350,公路自行车,2016/4/22
18350,头盔,2016/4/22
18351,山地自行车,2016/5/26
18352,山地自行车,2016/5/12
18352,车胎和内胎,2016/5/12
18352,车胎和内胎,2016/5/12
18353,山地自行车,2016/5/10
18353,挡泥板,2016/5/10
18354,挂架,2015/10/25
18354,水壶和水壶架,2015/10/25
18354,清洁剂,2015/10/25
18355,帽子,2016/2/10
18355,挡泥板,2016/2/10
18355,短裤,2016/6/23
18355,骑行服,2016/2/10
18356,挡泥板,2016/5/17
18356,清洁剂,2016/5/17
18356,短裤,2016/7/1
18356,骑行服,2016/7/1
18357,山地自行车,2016/5/3
18357,水壶和水壶架,2016/5/3
18357,水壶和水壶架,2016/5/3
18358,头盔,2015/10/12
18358,水壶和水壶架,2015/10/12
18359,水壶和水壶架,2016/7/14
18359,背心,2016/7/14
18360,公路自行车,2016/4/1
18360,骑行服,2016/4/1
18361,公路自行车,2016/4/9
18361,骑行服,2016/4/9
18362,公路自行车,2016/6/2
18362,水壶和水壶架,2016/6/2
18362,水壶和水壶架,2016/6/2
18362,清洁剂,2016/6/2
18362,车胎和内胎,2016/6/2
18363,公路自行车,2016/6/22
18364,挂架,2015/9/11
18364,水壶和水壶架,2015/9/11
18365,头盔,2015/12/5
18365,水壶和水壶架,2015/12/5
18366,公路自行车,2016/4/17
18366,手套,2016/4/17
18366,骑行服,2016/4/17
18367,车胎和内胎,2016/7/19
18368,公路自行车,2016/6/21
18368,骑行服,2016/6/21
18369,公路自行车,2016/4/14
18369,车胎和内胎,2016/4/14
18370,公路自行车,2016/4/16
18371,公路自行车,2016/4/12
18371,骑行服,2016/4/12
18372,公路自行车,2016/6/14
18372,头盔,2016/6/14
18372,手套,2016/6/14
18373,公路自行车,2016/4/15
18373,帽子,2016/4/15
18373,骑行服,2016/4/15
18374,水壶和水壶架,2015/9/18
18374,清洁剂,2015/9/18
18375,头盔,2016/6/22
18375,山地自行车,2016/6/22
18375,水壶和水壶架,2016/6/22
18375,水壶和水壶架,2016/6/22
18376,头盔,2016/6/18
18376,山地自行车,2016/6/18
18376,车胎和内胎,2016/6/18
18376,车胎和内胎,2016/6/18
18377,头盔,2016/4/8
18377,山地自行车,2016/4/8
18377,车胎和内胎,2016/4/8
18377,车胎和内胎,2016/4/8
18378,山地自行车,2016/6/3
18378,挂架,2016/6/3
18379,山地自行车,2016/4/27
18379,车胎和内胎,2016/4/27
18379,车胎和内胎,2016/4/27
18379,车胎和内胎,2016/4/27
18380,水壶和水壶架,2016/1/6
18380,清洁剂,2016/1/6
18381,山地自行车,2016/6/11
18381,手套,2016/6/11
18381,水壶和水壶架,2016/6/11
18381,水壶和水壶架,2016/6/11
18382,帽子,2016/2/8
18382,挡泥板,2016/3/30
18382,短裤,2016/2/8
18382,骑行服,2016/2/8
18382,骑行服,2016/3/30
18383,帽子,2016/2/3
18383,水壶和水壶架,2016/2/3
18384,头盔,2015/8/13
18384,水壶和水壶架,2015/8/13
18384,背心,2015/8/13
18385,水壶和水壶架,2016/7/17
18386,山地自行车,2016/6/12
18386,水壶和水壶架,2016/6/12
18386,水壶和水壶架,2016/6/12
18387,水壶和水壶架,2015/10/5
18388,山地自行车,2016/6/21
18388,车胎和内胎,2016/6/21
18388,车胎和内胎,2016/6/21
18388,车胎和内胎,2016/6/21
18389,头盔,2016/4/12
18389,山地自行车,2016/4/12
18389,手套,2016/4/12
18389,挡泥板,2016/4/12
18390,挡泥板,2015/12/8
18390,短裤,2016/5/5
18390,骑行服,2016/5/5
18391,帽子,2015/9/20
18391,挡泥板,2015/10/7
18391,短裤,2015/9/20
18392,山地自行车,2016/4/21
18392,清洁剂,2016/4/21
18392,车胎和内胎,2016/4/21
18392,车胎和内胎,2016/4/21
18393,山地自行车,2016/6/4
18394,山地自行车,2016/6/18
18394,车胎和内胎,2016/6/18
18395,山地自行车,2016/6/8
18395,水袋背包,2016/6/8
18396,手套,2016/3/16
18396,水壶和水壶架,2016/3/16
18397,水壶和水壶架,2016/5/10
18398,山地自行车,2016/6/12
18398,帽子,2016/6/12
18398,挡泥板,2016/6/12
18399,山地自行车,2016/6/5
18399,水壶和水壶架,2016/6/5
18399,水壶和水壶架,2016/6/5
18400,头盔,2016/6/30
18400,山地自行车,2016/6/30
18400,水壶和水壶架,2016/6/30
18400,水壶和水壶架,2016/6/30
18400,车胎和内胎,2016/6/30
18400,车胎和内胎,2016/6/30
18401,山地自行车,2016/4/29
18402,水壶和水壶架,2016/3/1
18403,山地自行车,2016/6/28
18403,帽子,2016/6/28
18403,水壶和水壶架,2016/6/28
18403,水壶和水壶架,2016/6/28
18404,水壶和水壶架,2016/3/16
18405,水壶和水壶架,2016/1/23
18406,山地自行车,2016/6/26
18406,车胎和内胎,2016/6/26
18407,挡泥板,2015/10/8
18407,袜子,2015/10/8
18407,车胎和内胎,2016/4/17
18407,车胎和内胎,2016/4/17
18408,水壶和水壶架,2016/5/9
18408,清洁剂,2016/5/9
18409,公路自行车,2016/4/1
18409,车胎和内胎,2016/4/1
18409,车胎和内胎,2016/4/1
18410,水壶和水壶架,2016/4/2
18410,骑行服,2016/4/2
18411,挡泥板,2016/1/23
18411,车胎和内胎,2015/12/21
18411,车胎和内胎,2015/12/21
18412,山地自行车,2016/6/22
18413,山地自行车,2016/6/26
18413,挡泥板,2016/6/26
18413,骑行服,2016/6/26
18414,公路自行车,2016/4/9
18414,头盔,2016/4/9
18414,手套,2016/4/9
18415,山地自行车,2016/6/25
18415,挂架,2016/6/25
18415,车胎和内胎,2016/6/25
18415,车胎和内胎,2016/6/25
18416,头盔,2016/6/6
18416,山地自行车,2016/6/6
18416,水壶和水壶架,2016/6/6
18416,水壶和水壶架,2016/6/6
18417,头盔,2016/2/4
18417,水壶和水壶架,2016/2/4
18418,山地自行车,2016/6/30
18418,车胎和内胎,2016/6/30
18419,头盔,2016/7/19
18419,水壶和水壶架,2016/7/19
18420,山地自行车,2016/6/9
18420,挂架,2016/6/9
18421,水壶和水壶架,2016/4/28
18422,头盔,2016/6/10
18422,山地自行车,2016/6/10
18422,挡泥板,2016/6/10
18423,水壶和水壶架,2015/9/26
18424,水壶和水壶架,2015/9/9
18425,水壶和水壶架,2016/3/14
18426,山地自行车,2016/6/27
18426,车胎和内胎,2016/6/27
18426,车胎和内胎,2016/6/27
18426,车胎和内胎,2016/6/27
18427,山地自行车,2016/6/13
18427,手套,2016/6/13
18427,水壶和水壶架,2016/6/13
18427,水壶和水壶架,2016/6/13
18428,山地自行车,2016/6/10
18428,车胎和内胎,2016/6/10
18428,车胎和内胎,2016/6/10
18429,山地自行车,2016/6/11
18429,挡泥板,2016/6/11
18430,公路自行车,2016/4/24
18430,手套,2016/4/24
18430,骑行服,2016/4/24
18431,公路自行车,2016/4/22
18431,骑行服,2016/4/22
18432,山地自行车,2016/6/9
18432,帽子,2016/6/9
18432,挡泥板,2016/6/9
18433,头盔,2016/4/14
18433,山地自行车,2016/4/14
18434,水壶和水壶架,2016/6/29
18435,头盔,2016/6/9
18435,山地自行车,2016/6/9
18435,挡泥板,2016/6/9
18436,山地自行车,2016/6/15
18437,山地自行车,2016/6/5
18437,车胎和内胎,2016/6/5
18437,车胎和内胎,2016/6/5
18438,公路自行车,2016/4/25
18438,帽子,2016/4/25
18439,公路自行车,2016/4/4
18440,公路自行车,2016/4/16
18440,手套,2016/4/16
18440,骑行服,2016/4/16
18441,山地自行车,2016/6/14
18441,挡泥板,2016/6/14
18441,背心,2016/6/14
18442,山地自行车,2016/6/17
18442,水壶和水壶架,2016/6/17
18442,水壶和水壶架,2016/6/17
18442,车胎和内胎,2016/6/17
18443,头盔,2016/6/19
18443,车胎和内胎,2016/6/19
18443,车胎和内胎,2016/6/19
18444,车胎和内胎,2016/7/1
18444,车胎和内胎,2016/7/1
18445,车胎和内胎,2015/12/13
18446,车胎和内胎,2016/3/25
18447,车胎和内胎,2015/11/18
18448,公路自行车,2016/4/15
18448,头盔,2016/4/15
18449,头盔,2016/1/5
18449,帽子,2015/8/22
18449,挡泥板,2015/8/22
18449,车胎和内胎,2016/1/5
18449,车胎和内胎,2016/1/5
18450,车胎和内胎,2016/5/1
18450,车胎和内胎,2016/5/1
18451,车胎和内胎,2016/5/24
18451,车胎和内胎,2016/5/24
18451,骑行服,2016/5/24
18452,公路自行车,2016/5/12
18452,公路自行车,2013/12/1
18452,骑行服,2016/5/12
18453,水壶和水壶架,2016/5/7
18454,水壶和水壶架,2015/8/2
18454,背心,2015/8/2
18455,头盔,2016/5/19
18455,手套,2016/5/19
18455,水壶和水壶架,2016/5/19
18456,水壶和水壶架,2016/5/7
18456,清洁剂,2016/5/7
18457,公路自行车,2016/6/9
18457,公路自行车,2013/12/8
18457,头盔,2016/6/9
18457,背心,2016/6/9
18457,车胎和内胎,2016/6/9
18457,车胎和内胎,2016/6/9
18458,公路自行车,2016/6/15
18458,公路自行车,2013/12/21
18458,头盔,2016/6/15
18459,公路自行车,2015/12/3
18459,头盔,2015/12/3
18459,水壶和水壶架,2015/12/3
18459,水壶和水壶架,2015/12/3
18460,山地自行车,2016/6/7
18460,挡泥板,2016/6/7
18461,公路自行车,2016/6/9
18461,公路自行车,2013/12/15
18461,手套,2016/6/9
18461,车胎和内胎,2016/6/9
18462,公路自行车,2016/6/14
18462,公路自行车,2013/12/23
18462,骑行服,2016/6/14
18463,公路自行车,2016/6/4
18463,公路自行车,2013/12/15
18463,车胎和内胎,2016/6/4
18463,车胎和内胎,2016/6/4
18464,公路自行车,2013/12/25
18464,公路自行车,2016/6/19
18465,公路自行车,2013/12/5
18465,公路自行车,2016/6/20
18465,骑行服,2016/6/20
18466,袜子,2016/7/12
18466,车胎和内胎,2016/7/12
18466,车胎和内胎,2016/7/12
18466,骑行服,2016/5/14
18467,公路自行车,2015/7/4
18467,公路自行车,2013/12/8
18468,公路自行车,2015/7/7
18468,公路自行车,2013/12/15
18468,骑行服,2015/7/7
18469,公路自行车,2015/8/18
18469,公路自行车,2013/12/23
18470,公路自行车,2013/12/11
18470,公路自行车,2015/8/3
18471,公路自行车,2016/1/19
18472,手套,2016/7/7
18472,水壶和水壶架,2016/7/7
18472,骑行服,2016/7/7
18473,挂架,2016/2/7
18473,水壶和水壶架,2016/2/7
18473,车胎和内胎,2016/2/7
18474,头盔,2016/4/4
18474,水壶和水壶架,2016/4/4
18475,公路自行车,2016/1/5
18475,水壶和水壶架,2016/1/5
18475,水壶和水壶架,2016/1/5
18475,水袋背包,2016/1/5
18475,清洁剂,2016/1/5
18476,公路自行车,2016/1/5
18476,水壶和水壶架,2016/1/5
18476,水壶和水壶架,2016/1/5
18476,水袋背包,2016/1/5
18476,清洁剂,2016/1/5
18477,帽子,2015/8/27
18477,水壶和水壶架,2015/8/27
18478,山地自行车,2016/6/9
18478,挡泥板,2016/6/9
18478,背心,2016/6/9
18479,头盔,2016/6/20
18479,山地自行车,2016/6/20
18479,挡泥板,2016/6/20
18480,山地自行车,2016/6/20
18480,车胎和内胎,2016/6/20
18481,山地自行车,2016/6/6
18481,帽子,2016/6/6
18481,水壶和水壶架,2016/6/6
18481,水壶和水壶架,2016/6/6
18482,公路自行车,2015/8/8
18482,公路自行车,2013/12/22
18482,水壶和水壶架,2015/8/8
18483,公路自行车,2013/12/28
18483,公路自行车,2015/8/17
18483,头盔,2015/8/17
18484,公路自行车,2013/12/8
18484,公路自行车,2015/8/9
18484,头盔,2015/8/9
18484,车胎和内胎,2015/8/9
18484,车胎和内胎,2015/8/9
18485,公路自行车,2013/12/26
18485,公路自行车,2015/8/30
18485,帽子,2015/8/30
18485,车胎和内胎,2015/8/30
18486,公路自行车,2013/12/3
18486,公路自行车,2015/9/4
18487,公路自行车,2013/12/8
18487,公路自行车,2015/9/20
18488,公路自行车,2013/12/3
18488,公路自行车,2015/9/5
18488,头盔,2015/9/5
18489,公路自行车,2015/9/3
18489,公路自行车,2013/12/16
18489,头盔,2015/9/3
18489,手套,2015/9/3
18490,公路自行车,2013/12/19
18490,公路自行车,2015/9/27
18490,清洁剂,2015/9/27
18491,公路自行车,2015/9/30
18491,公路自行车,2013/12/15
18491,头盔,2015/9/30
18492,头盔,2016/1/2
18492,挡泥板,2016/1/2
18492,自行车支架,2016/2/4
18492,车胎和内胎,2016/2/4
18493,公路自行车,2013/12/17
18493,公路自行车,2015/9/20
18493,清洁剂,2015/9/20
18494,公路自行车,2015/9/11
18494,公路自行车,2013/12/29
18494,水壶和水壶架,2015/9/11
18494,水壶和水壶架,2015/9/11
18494,车胎和内胎,2015/9/11
18495,公路自行车,2015/9/19
18495,公路自行车,2013/12/8
18496,公路自行车,2013/12/11
18496,公路自行车,2015/9/19
18496,背心,2015/9/19
18496,车胎和内胎,2015/9/19
18496,车胎和内胎,2015/9/19
18497,头盔,2016/6/12
18497,山地自行车,2016/6/12
18498,水壶和水壶架,2016/3/11
18498,骑行服,2016/3/11
18499,水壶和水壶架,2016/7/21
18500,头盔,2016/6/13
18500,水壶和水壶架,2016/6/13
18501,公路自行车,2016/4/4
18501,骑行服,2016/4/4
18502,公路自行车,2016/4/6
18502,头盔,2016/4/6
18502,手套,2016/4/6
18503,短裤,2016/7/28
18503,骑行服,2016/7/28
18504,帽子,2016/1/10
